active_guide_count,angular_uniformity_error,assignment_status,assignment_switch_count,assignment_valid,boundary_confidence_status,boundary_v2_method,boundary_v2_status,boundary_valid,config,coverage_ratio,deployment_valid,environment,episode_control_steps,episode_converged,episode_final_tracking_rmse,episode_status,evaluation_boundary_source,evaluation_status,execution_success,failure_reason,guide_crowd_safety_violation_count,heterogeneity,initial_endpoint_coverage_ratio,initial_endpoint_max_euclidean_boundary_distance,max_boundary_gap,max_euclidean_boundary_distance,method_status,metrics_position_source,minimum_guide_crowd_distance,minimum_guide_guide_distance,minimum_guide_wall_distance,minimum_inter_guider_distance,periodic_max_arc_gap,periodic_plan_status,plan_valid,radial_deployment_error,reserve_guide_count,resource_status,resource_unmet_target_count,resource_valid,safety_filter_status,safety_infeasible_steps,safety_max_residual_after,safety_projected_steps,sampled_safety_valid,scientific_success,seed,shape,truth_component_count
10,0.2999597912106417,VALID,0,True,bootstrap_estimated_pr6,alpha_shape,VALID,True,square_circle.yaml,0.9944444444444445,True,square,104,True,0.0013514488350073453,CONVERGED,analytic_truth_safety_offset,valid,True,none,0,True,1.0,1.2175093661289997,1.3036101064059111,1.3036101064059111,converged_pr5_safety_filtered_episode,episode_final_frame,0.8500000010000007,0.8745858051116796,0.5404508768245289,0.8745858051116796,2.285914428886535,VALID,True,1.5185170338561436,2,VALID,0,True,ENABLED_PR5,0,4.845028458294598e-19,55,True,True,106,circle,1
10,0.27915557126000784,VALID,0,True,bootstrap_estimated_pr6,alpha_shape,VALID,True,square_circle.yaml,1.0,True,square,115,True,0.0014906656016279894,CONVERGED,analytic_truth_safety_offset,valid,True,none,0,True,1.0,1.1856769299775796,1.2142406839798003,1.2142406839798003,converged_pr5_safety_filtered_episode,episode_final_frame,0.8500000009999998,0.6000075286149339,0.7763871741058663,2.187033546969529,2.3268968110336115,VALID,True,1.475562956181242,2,VALID,0,True,ENABLED_PR5,0,9.598062900018078e-10,106,True,True,104,circle,1
10,0.2675544450467729,VALID,0,True,bootstrap_estimated_pr6,alpha_shape,VALID,True,square_circle.yaml,0.9972222222222222,True,square,93,True,0.002317504452897982,CONVERGED,analytic_truth_safety_offset,valid,True,none,0,True,1.0,1.224096252453501,1.2626708354768619,1.2626708354768619,converged_pr5_safety_filtered_episode,episode_final_frame,0.8500000010000026,0.8702030021093042,0.4554619787632781,2.096610963248869,2.316143508059472,VALID,True,1.824195644033604,2,VALID,0,True,ENABLED_PR5,0,1.1102230246251565e-16,67,True,True,107,circle,1
10,0.30346406408813714,VALID,0,True,bootstrap_estimated_pr6,alpha_shape,VALID,True,square_circle.yaml,0.9958333333333333,True,square,89,True,0.0041528786317616894,CONVERGED,analytic_truth_safety_offset,valid,True,none,0,True,1.0,1.1334963804392026,1.2884469510327412,1.2884469510327412,converged_pr5_safety_filtered_episode,episode_final_frame,0.8500000010000011,0.7884511618637694,0.2889143543357882,1.0332461607397039,2.303280108309412,VALID,True,1.579026088671845,2,VALID,0,True,ENABLED_PR5,0,3.4423418976414766e-18,56,True,True,108,circle,1
10,0.29942968536340525,VALID,0,True,bootstrap_estimated_pr6,alpha_shape,VALID,True,square_circle.yaml,0.9986111111111111,True,square,94,True,0.001690282802977426,CONVERGED,analytic_truth_safety_offset,valid,True,none,0,True,1.0,1.1979578878151178,1.2537640636653615,1.2537640636653615,converged_pr5_safety_filtered_episode,episode_final_frame,0.8500000015198723,1.4292116726599962,1.034082306498739,2.1743535787621857,2.3405004651266026,VALID,True,1.5971901378438955,2,VALID,0,True,ENABLED_PR5,0,5.149960319306146e-19,15,True,True,110,circle,1
10,0.2522619474775701,VALID,0,True,bootstrap_estimated_pr6,alpha_shape,VALID,True,square_circle.yaml,0.9944444444444445,True,square,97,True,0.0013467771967773732,CONVERGED,analytic_truth_safety_offset,valid,True,none,0,True,1.0,1.1940220969319189,1.2978413569461962,1.2978413569461962,converged_pr5_safety_filtered_episode,episode_final_frame,0.8500103790898778,0.6184216582035251,0.9490084131153012,2.1241394900684734,2.284604432469372,VALID,True,1.5394712729644866,2,VALID,0,True,ENABLED_PR5,0,0.0,0,True,True,112,circle,1
10,0.28561603898601673,VALID,0,True,bootstrap_estimated_pr6,alpha_shape,VALID,True,square_circle.yaml,0.9986111111111111,True,square,105,True,0.0011294767942948564,CONVERGED,analytic_truth_safety_offset,valid,True,none,0,True,1.0,1.1585349669039924,1.2505915414875624,1.2505915414875624,converged_pr5_safety_filtered_episode,episode_final_frame,0.850092641244713,0.7681876851053531,0.38706066586741983,2.1828378538803195,2.3409000764275625,VALID,True,1.9910945899193793,2,VALID,0,True,ENABLED_PR5,0,0.0,0,True,True,111,circle,1
10,0.2683930716333232,VALID,0,True,bootstrap_estimated_pr6,alpha_shape,VALID,True,square_circle.yaml,1.0,True,square,82,True,0.002938104345486242,CONVERGED,analytic_truth_safety_offset,valid,True,none,0,True,1.0,1.173663994197329,1.212231148178783,1.212231148178783,converged_pr5_safety_filtered_episode,episode_final_frame,0.8500000010000239,1.50140679220154,0.25880497726980267,2.224577160892562,2.331972449233959,VALID,True,1.5369590977539989,2,VALID,0,True,ENABLED_PR5,0,2.185345003916095e-18,49,True,True,113,circle,1
0,0.5395110311686151,ASSIGNMENT_SKIPPED_PLAN_INVALID,0,False,not_available,alpha_shape,BOUNDARY_INVALID,False,square_circle.yaml,0.02638888888888889,False,square,0,False,not_available,BOUNDARY_INVALID,analytic_truth_safety_offset,valid,False,BOUNDARY_INVALID,0,True,1.0,1.2336792263333933,4.628926571647689,4.628926571647689,diagnostic_only,endpoint_baseline_no_episode,not_available,not_available,not_available,2.147557593995518,not_available,PLAN_SKIPPED_BOUNDARY_INVALID,False,4.159717010724842,0,RESOURCE_SKIPPED_BOUNDARY_INVALID,0,False,not_available,0,not_available,0,False,False,116,circle,1
10,0.27527534037998347,VALID,0,True,bootstrap_estimated_pr6,alpha_shape,VALID,True,square_circle.yaml,1.0,True,square,93,True,0.003765127437083799,CONVERGED,analytic_truth_safety_offset,valid,True,none,0,True,1.0,1.1996892903131877,1.243945181187904,1.243945181187904,converged_pr5_safety_filtered_episode,episode_final_frame,0.8500000010000269,1.2090663070522207,0.8647865623307602,2.2108743951115466,2.3232280852628797,VALID,True,1.3933238443166165,2,VALID,0,True,ENABLED_PR5,0,5.551115123125783e-17,78,True,True,117,circle,1
0,0.6252637636021092,ASSIGNMENT_SKIPPED_PLAN_INVALID,0,False,not_available,alpha_shape,BOUNDARY_INVALID,False,square_ellipse.yaml,0.11527777777777778,False,square,0,False,not_available,BOUNDARY_INVALID,analytic_truth_safety_offset,valid,False,BOUNDARY_INVALID,0,True,0.9458333333333333,1.5761925445555547,5.973295947505196,5.973295947505196,diagnostic_only,endpoint_baseline_no_episode,not_available,not_available,not_available,1.6615446167631935,not_available,PLAN_SKIPPED_BOUNDARY_INVALID,False,5.2504796341488245,0,RESOURCE_SKIPPED_BOUNDARY_INVALID,0,False,not_available,0,not_available,0,False,False,105,ellipse,1
10,0.4331004533560311,VALID,0,True,bootstrap_estimated_pr6,alpha_shape,VALID,True,square_circle.yaml,0.9083333333333333,True,square,400,False,1.9875848937661962,TIMEOUT,analytic_truth_safety_offset,valid,True,TIMEOUT,0,True,1.0,1.1748104500392769,2.2892411856322106,2.2892411856322106,diagnostic_only,episode_final_frame,0.850000000999999,0.8331220421568001,0.5318264932835923,0.8331220421568001,2.321285390544613,VALID,True,1.9699775216247568,2,VALID,0,True,ENABLED_PR5,0,2.3920688994673923e-16,398,True,False,114,circle,1
0,0.6035404807281134,ASSIGNMENT_SKIPPED_PLAN_INVALID,0,False,not_available,alpha_shape,BOUNDARY_INVALID,False,square_ellipse.yaml,0.18611111111111112,False,square,0,False,not_available,BOUNDARY_INVALID,analytic_truth_safety_offset,valid,False,BOUNDARY_INVALID,0,True,0.9638888888888889,1.4754078237707011,5.6796674556867774,5.6796674556867774,diagnostic_only,endpoint_baseline_no_episode,not_available,not_available,not_available,1.1201183941447788,not_available,PLAN_SKIPPED_BOUNDARY_INVALID,False,3.466158986378827,0,RESOURCE_SKIPPED_BOUNDARY_INVALID,0,False,not_available,0,not_available,0,False,False,104,ellipse,1
10,0.32868626815302204,VALID,0,True,bootstrap_estimated_pr6,alpha_shape,VALID,True,square_circle.yaml,0.9944444444444445,True,square,99,True,0.007458847074273709,CONVERGED,analytic_truth_safety_offset,valid,True,none,0,True,1.0,1.17667729924225,1.2967181293904109,1.2967181293904109,converged_pr5_safety_filtered_episode,episode_final_frame,0.8500000009999995,1.4376557985532121,0.5011694025817128,1.9632505119507808,2.3245523688490977,VALID,True,1.6565581096900666,2,VALID,0,True,ENABLED_PR5,0,6.938893903907228e-17,95,True,True,118,circle,1
10,0.2791532053401639,VALID,0,True,bootstrap_estimated_pr6,alpha_shape,VALID,True,square_circle.yaml,1.0,True,square,105,True,0.0032612426478425154,CONVERGED,analytic_truth_safety_offset,valid,True,none,0,True,1.0,1.208471938540826,1.21644963983715,1.21644963983715,converged_pr5_safety_filtered_episode,episode_final_frame,0.850000000999999,0.6360380550098343,0.36449298894956583,2.0970359647833727,2.3342243786933246,VALID,True,2.093030175406381,2,VALID,0,True,ENABLED_PR5,0,5.551115123125783e-17,64,True,True,115,circle,1
11,0.2561103718183053,VALID,0,True,bootstrap_estimated_pr6,alpha_shape,VALID,True,square_ellipse.yaml,1.0,True,square,103,True,0.006762318118261236,CONVERGED,analytic_truth_safety_offset,valid,True,none,0,True,0.9722222222222222,1.3742683129436264,1.219543748571055,1.219543748571055,converged_pr5_safety_filtered_episode,episode_final_frame,0.8500000010000066,1.5040217379515757,0.5752280356138808,2.054259637817413,2.2861361242886105,VALID,True,1.3143021373391484,1,VALID,0,True,ENABLED_PR5,0,1.457167719820518e-16,92,True,True,102,ellipse,1
10,0.25777924764093785,VALID,0,True,bootstrap_estimated_pr6,alpha_shape,VALID,True,square_circle.yaml,1.0,True,square,116,True,0.004341650735705723,CONVERGED,analytic_truth_safety_offset,valid,True,none,0,True,1.0,1.1408231131098003,1.2301274693377775,1.2301274693377775,converged_pr5_safety_filtered_episode,episode_final_frame,0.8500000009999996,1.6545010575694696,1.060123025279296,2.098931115043516,2.355562669156182,VALID,True,1.556151416419598,2,VALID,0,True,ENABLED_PR5,0,3.449118161219511e-18,83,True,True,119,circle,1
10,0.33695997505641495,VALID,0,True,bootstrap_estimated_pr6,alpha_shape,VALID,True,square_ellipse.yaml,0.9791666666666666,True,square,91,True,0.0073289182782686185,CONVERGED,analytic_truth_safety_offset,valid,True,none,0,True,0.9638888888888889,1.3965277776382825,1.3960477761691095,1.3960477761691095,converged_pr5_safety_filtered_episode,episode_final_frame,0.8500000010000006,1.8527196473436427,0.3804322822451027,1.8631683205267906,2.4660275197060546,VALID,True,2.0503877324255435,2,VALID,0,True,ENABLED_PR5,0,6.938893903907228e-18,60,True,True,101,ellipse,1
10,0.23220630484169896,VALID,0,True,bootstrap_estimated_pr6,alpha_shape,VALID,True,square_ellipse.yaml,0.9861111111111112,True,square,92,True,0.0027103503539719904,CONVERGED,analytic_truth_safety_offset,valid,True,none,0,True,0.9638888888888889,1.5483175210720697,1.2878686417213323,1.2878686417213323,converged_pr5_safety_filtered_episode,episode_final_frame,0.8500000010000826,1.3884589541083014,0.6510528283766668,2.2253984243376776,2.484862531462092,VALID,True,1.7044746902135455,2,VALID,0,True,ENABLED_PR5,0,6.938893903907228e-18,69,True,True,103,ellipse,1
11,0.2617278225542143,VALID,0,True,bootstrap_estimated_pr6,alpha_shape,VALID,True,square_ellipse.yaml,1.0,True,square,99,True,0.0027763861530894583,CONVERGED,analytic_truth_safety_offset,valid,True,none,0,True,0.9791666666666666,1.3626247721360465,1.2251380849114673,1.2251380849114673,converged_pr5_safety_filtered_episode,episode_final_frame,0.8500000010000367,0.8702030021093042,0.4554619787632781,1.9647399228806874,2.277804207614217,VALID,True,1.4057079287061391,1,VALID,0,True,ENABLED_PR5,0,1.942890293094024e-16,70,True,True,107,ellipse,1
10,0.3282515552738236,VALID,0,True,bootstrap_estimated_pr6,alpha_shape,VALID,True,square_ellipse.yaml,0.9819444444444444,True,square,95,True,0.004695447640643698,CONVERGED,analytic_truth_safety_offset,valid,True,none,0,True,0.9680555555555556,1.4054586657818333,1.3541051169710903,1.3541051169710903,converged_pr5_safety_filtered_episode,episode_final_frame,0.8500000010000466,0.8745858051116796,0.5404508768245289,2.2864529357998893,2.4705643132284756,VALID,True,1.931953888276252,2,VALID,0,True,ENABLED_PR5,0,5.551115123125783e-17,77,True,True,106,ellipse,1
10,0.30272337487514284,VALID,0,True,bootstrap_estimated_pr6,alpha_shape,VALID,True,square_ellipse.yaml,0.9847222222222223,True,square,91,True,0.00518978588253467,CONVERGED,analytic_truth_safety_offset,valid,True,none,0,True,0.9666666666666667,1.45665255183653,1.288740699831933,1.288740699831933,converged_pr5_safety_filtered_episode,episode_final_frame,0.8500000010369922,0.7884511618637694,0.2889143543357882,1.0332461607397039,2.450692771198863,VALID,True,1.719263976359563,2,VALID,0,True,ENABLED_PR5,0,5.854691731421724e-18,29,True,True,108,ellipse,1
0,0.6484257221896034,ASSIGNMENT_SKIPPED_PLAN_INVALID,0,False,not_available,alpha_shape,BOUNDARY_INVALID,False,square_ellipse.yaml,0.09722222222222222,False,square,0,False,not_available,BOUNDARY_INVALID,analytic_truth_safety_offset,valid,False,BOUNDARY_INVALID,0,True,0.9402777777777778,1.47463779726645,5.480849969620928,5.480849969620928,diagnostic_only,endpoint_baseline_no_episode,not_available,not_available,not_available,1.8180813232173194,not_available,PLAN_SKIPPED_BOUNDARY_INVALID,False,4.896297434406309,0,RESOURCE_SKIPPED_BOUNDARY_INVALID,0,False,not_available,0,not_available,0,False,False,114,ellipse,1
10,0.3578436920301653,VALID,0,True,bootstrap_estimated_pr6,alpha_shape,VALID,True,square_ellipse.yaml,0.9722222222222222,True,square,105,True,0.003309862854757196,CONVERGED,analytic_truth_safety_offset,valid,True,none,0,True,0.9916666666666667,1.2889753366109675,1.388528731894017,1.388528731894017,converged_pr5_safety_filtered_episode,episode_final_frame,0.8500000010000285,1.3767146532199541,0.3704334813888568,1.3767146532199541,2.4277040420867593,VALID,True,2.2733576774737654,2,VALID,0,True,ENABLED_PR5,0,2.168404344971009e-18,44,True,True,109,ellipse,1
11,0.46345180264748825,VALID,0,True,bootstrap_estimated_pr6,alpha_shape,VALID,True,square_ellipse.yaml,0.9180555555555555,True,square,400,False,1.5343832830294795,TIMEOUT,analytic_truth_safety_offset,valid,True,TIMEOUT,0,True,0.9458333333333333,1.6358230391239248,2.251876491061,2.251876491061,diagnostic_only,episode_final_frame,0.8500000009999988,0.6095590659047814,0.29389199599721777,0.6095726714404223,2.2776057460887102,VALID,True,1.4555782948847,1,VALID,0,True,ENABLED_PR5,0,1.6176296413483726e-16,398,True,False,100,ellipse,1
10,0.3283867474702772,VALID,0,True,bootstrap_estimated_pr6,alpha_shape,VALID,True,square_ellipse.yaml,0.9805555555555555,True,square,104,True,0.0035070966708022656,CONVERGED,analytic_truth_safety_offset,valid,True,none,0,True,0.9513888888888888,1.4406745737165672,1.3059802258525939,1.3059802258525939,converged_pr5_safety_filtered_episode,episode_final_frame,0.8500000010000046,1.2926411720660969,1.034082306498739,2.051689706279663,2.4677982343614,VALID,True,1.699012354486589,2,VALID,0,True,ENABLED_PR5,0,3.003578830963749e-18,45,True,True,110,ellipse,1
10,0.29421972463835977,VALID,0,True,bootstrap_estimated_pr6,alpha_shape,VALID,True,square_ellipse.yaml,0.9805555555555555,True,square,76,True,0.003914080923892646,CONVERGED,analytic_truth_safety_offset,valid,True,none,0,True,0.975,1.379132094253326,1.3217524775857075,1.3217524775857075,converged_pr5_safety_filtered_episode,episode_final_frame,0.8500000010190311,2.147557593995518,0.734550270321197,2.237503037049454,2.474317681300221,VALID,True,1.8479971291735897,2,VALID,0,True,ENABLED_PR5,0,2.7376104855258987e-18,41,True,True,116,ellipse,1
0,0.7872456313392023,ASSIGNMENT_SKIPPED_PLAN_INVALID,0,False,not_available,alpha_shape,BOUNDARY_INVALID,False,square_concave.yaml,0.18333333333333332,False,square,0,False,not_available,BOUNDARY_INVALID,analytic_truth_safety_offset,valid,False,BOUNDARY_INVALID,0,True,0.9013888888888889,1.748987413807883,4.52193386988604,4.52193386988604,diagnostic_only,endpoint_baseline_no_episode,not_available,not_available,not_available,1.6832906576147673,not_available,PLAN_SKIPPED_BOUNDARY_INVALID,False,4.550070763786839,0,RESOURCE_SKIPPED_BOUNDARY_INVALID,0,False,not_available,0,not_available,0,False,False,101,concave,1
11,0.284940383050576,VALID,0,True,bootstrap_estimated_pr6,alpha_shape,VALID,True,square_ellipse.yaml,0.9972222222222222,True,square,100,True,0.0030762564325221135,CONVERGED,analytic_truth_safety_offset,valid,True,none,0,True,0.9527777777777777,1.4604196661317836,1.2696155528669268,1.2696155528669268,converged_pr5_safety_filtered_episode,episode_final_frame,0.8500000010050341,0.6184216582035251,0.9490084131153012,1.8533484661834796,2.2799893619992417,VALID,True,1.3873794062065852,1,VALID,0,True,ENABLED_PR5,0,2.8731357570865868e-18,39,True,True,112,ellipse,1
10,0.236652674509052,VALID,0,True,bootstrap_estimated_pr6,alpha_shape,VALID,True,square_ellipse.yaml,0.9861111111111112,True,square,90,True,0.0013339596942345884,CONVERGED,analytic_truth_safety_offset,valid,True,none,0,True,0.9513888888888888,1.4914841861089883,1.2975673773306164,1.2975673773306164,converged_pr5_safety_filtered_episode,episode_final_frame,0.8500000010020555,1.1813050499774094,0.25880497726980267,2.31042136140881,2.492447074274054,VALID,True,1.6515194037594911,2,VALID,0,True,ENABLED_PR5,0,2.7755575615628914e-17,32,True,True,113,ellipse,1
10,0.2671467990839503,VALID,0,True,bootstrap_estimated_pr6,alpha_shape,VALID,True,square_ellipse.yaml,0.9819444444444444,True,square,95,True,0.0011096600644450831,CONVERGED,analytic_truth_safety_offset,valid,True,none,0,True,0.9722222222222222,1.3746164566198213,1.3307372844622734,1.3307372844622734,converged_pr5_safety_filtered_episode,episode_final_frame,0.8500280864415525,1.7961401696449364,0.8647865623307602,2.1537565192462504,2.4528046465484117,VALID,True,1.6754557172815263,2,VALID,0,True,ENABLED_PR5,0,1.1102230246251565e-16,18,True,True,117,ellipse,1
10,0.29620291973930263,VALID,0,True,bootstrap_estimated_pr6,alpha_shape,VALID,True,square_ellipse.yaml,0.9833333333333333,True,square,83,True,0.005617255608404538,CONVERGED,analytic_truth_safety_offset,valid,True,none,0,True,0.9138888888888889,1.776729079880157,1.3436826529127899,1.3436826529127899,converged_pr5_safety_filtered_episode,episode_final_frame,0.8500000010004404,1.4376557985532121,0.5011694025817128,2.0959394322056375,2.4616148091011425,VALID,True,2.105923280616724,2,VALID,0,True,ENABLED_PR5,0,2.0816681711721685e-17,50,True,True,118,ellipse,1
10,0.30623592162275864,VALID,0,True,bootstrap_estimated_pr6,alpha_shape,VALID,True,square_concave.yaml,0.8944444444444445,True,square,92,True,0.00482658087473491,CONVERGED,analytic_truth_safety_offset,valid,True,none,0,True,0.8388888888888889,2.8236718906712617,2.293423511961858,2.293423511961858,converged_pr5_safety_filtered_episode,episode_final_frame,0.8500000021537542,0.8201283748432605,0.6510528283766668,2.1236735061537595,2.461430465087794,VALID,True,1.7691395934111813,2,VALID,0,True,ENABLED_PR5,0,1.1102230246251565e-16,42,True,True,103,concave,1
10,0.3228259463113994,VALID,0,True,bootstrap_estimated_pr6,alpha_shape,VALID,True,square_concave.yaml,0.8652777777777778,True,square,107,True,0.0026215459595948774,CONVERGED,analytic_truth_safety_offset,valid,True,none,0,True,0.8347222222222223,2.042577388772685,2.3216110377976635,2.3216110377976635,converged_pr5_safety_filtered_episode,episode_final_frame,0.8500000009999995,0.9119451811642105,0.29389199599721777,0.9119451811642105,2.4288217458358456,VALID,True,1.5078091790491062,2,VALID,0,True,ENABLED_PR5,0,6.938893903907228e-18,78,True,True,100,concave,1
10,0.2877317100831854,VALID,0,True,bootstrap_estimated_pr6,alpha_shape,VALID,True,square_concave.yaml,0.8861111111111111,True,square,103,True,0.004235436811187761,CONVERGED,analytic_truth_safety_offset,valid,True,none,0,True,0.9041666666666667,1.6977312100384507,2.3090687874692257,2.3090687874692257,converged_pr5_safety_filtered_episode,episode_final_frame,0.8500000010000618,0.8282217850969864,0.28124818304710075,2.025917658018777,2.4163678480332003,VALID,True,1.5818790453707414,2,VALID,0,True,ENABLED_PR5,0,2.3852447794681098e-18,32,True,True,102,concave,1
10,0.438479979337994,VALID,0,True,bootstrap_estimated_pr6,alpha_shape,VALID,True,square_ellipse.yaml,0.8902777777777777,True,square,400,False,0.7838267711378991,TIMEOUT,analytic_truth_safety_offset,valid,True,TIMEOUT,0,True,0.9652777777777778,1.3552592416127944,2.4002506284364356,2.4002506284364356,diagnostic_only,episode_final_frame,0.8500000009999991,0.6005066534941126,0.36449298894956583,0.625961960553817,2.474592585505878,VALID,True,2.301656936624793,2,VALID,0,True,ENABLED_PR5,0,7.816784164393908e-10,351,True,False,115,ellipse,1
10,0.4155378595486193,VALID,0,True,bootstrap_estimated_pr6,alpha_shape,VALID,True,square_ellipse.yaml,0.8875,True,square,400,False,1.5720223685828043,TIMEOUT,analytic_truth_safety_offset,valid,True,TIMEOUT,0,True,0.9791666666666666,1.3638084027790387,2.3998113257041154,2.3998113257041154,diagnostic_only,episode_final_frame,0.8500000009999992,0.7681876851053531,0.38706066586741983,1.1940836903141492,2.4639017413581676,VALID,True,2.2533815374815025,2,VALID,0,True,ENABLED_PR5,0,1.4868630144518483e-16,400,True,False,111,ellipse,1
10,0.32315540635109724,VALID,0,True,bootstrap_estimated_pr6,alpha_shape,VALID,True,square_concave.yaml,0.8958333333333334,True,square,98,True,0.009881745268982842,CONVERGED,analytic_truth_safety_offset,valid,True,none,0,True,0.8638888888888889,2.6351399504157245,2.1391958320423403,2.1391958320423403,converged_pr5_safety_filtered_episode,episode_final_frame,0.8500000011040272,0.8745858051116796,0.5404508768245289,0.8745858051116796,2.451161846229617,VALID,True,1.4683127476581734,2,VALID,0,True,ENABLED_PR5,0,1.1102230246251565e-16,43,True,True,106,concave,1
10,0.3141522416813237,VALID,0,True,bootstrap_estimated_pr6,alpha_shape,VALID,True,square_concave.yaml,0.8708333333333333,True,square,100,True,0.00730247107809026,CONVERGED,analytic_truth_safety_offset,valid,True,none,0,True,0.8291666666666667,2.719595723664314,2.395919957899779,2.395919957899779,converged_pr5_safety_filtered_episode,episode_final_frame,0.850000001087978,1.6615446167631935,0.8741417305897266,2.1065465094973903,2.454938616288338,VALID,True,1.56163425653362,2,VALID,0,True,ENABLED_PR5,0,5.204170427930421e-18,25,True,True,105,concave,1
10,0.39578360940811563,VALID,0,True,bootstrap_estimated_pr6,alpha_shape,VALID,True,square_ellipse.yaml,0.8916666666666667,True,square,400,False,1.4709271159214237,TIMEOUT,analytic_truth_safety_offset,valid,True,TIMEOUT,0,True,0.9694444444444444,1.4068881419283457,2.491149666253575,2.491149666253575,diagnostic_only,episode_final_frame,0.850000000999999,0.7053661670761122,1.060123025279296,0.9720802636025028,2.490202737762715,VALID,True,2.127191356250283,2,VALID,0,True,ENABLED_PR5,0,1.942890293094024e-16,377,True,False,119,ellipse,1
10,0.32845791740541636,VALID,0,True,bootstrap_estimated_pr6,alpha_shape,VALID,True,square_concave.yaml,0.9,True,square,103,True,0.005541063848300571,CONVERGED,analytic_truth_safety_offset,valid,True,none,0,True,0.9194444444444444,1.5851025575708586,2.1490044649697997,2.1490044649697997,converged_pr5_safety_filtered_episode,episode_final_frame,0.8500000010006326,0.7681876851053531,0.38706066586741983,1.9715867671345628,2.4486558378993166,VALID,True,2.0420486101925523,2,VALID,0,True,ENABLED_PR5,0,5.551115123125783e-17,50,True,True,111,concave,1
11,0.23388223961236856,VALID,0,True,bootstrap_estimated_pr6,alpha_shape,VALID,True,square_concave.yaml,0.9805555555555555,True,square,111,True,0.00396312246074098,CONVERGED,analytic_truth_safety_offset,valid,True,none,0,True,0.8111111111111111,2.794438187411979,1.3378095661922007,1.3378095661922007,converged_pr5_safety_filtered_episode,episode_final_frame,0.850000001000046,0.7884511618637694,0.2889143543357882,1.4695727559760432,2.4009202925269957,VALID,True,1.1563223892187395,1,VALID,0,True,ENABLED_PR5,0,1.5959455978986625e-16,85,True,True,108,concave,1
10,0.29406329538945775,VALID,0,True,bootstrap_estimated_pr6,alpha_shape,VALID,True,square_concave.yaml,0.8652777777777778,True,square,101,True,0.0039269188016325205,CONVERGED,analytic_truth_safety_offset,valid,True,none,0,True,0.9277777777777778,1.5355111472343699,2.1879949315173297,2.1879949315173297,converged_pr5_safety_filtered_episode,episode_final_frame,0.8500000010001427,1.378895157300573,1.034082306498739,1.9738319379922176,2.456444122424614,VALID,True,1.6828948499122127,2,VALID,0,True,ENABLED_PR5,0,1.3877787807814457e-17,48,True,True,110,concave,1
11,0.365375616252817,VALID,0,True,bootstrap_estimated_pr6,alpha_shape,VALID,True,square_concave.yaml,0.8958333333333334,True,square,400,False,0.9104881179561573,TIMEOUT,analytic_truth_safety_offset,valid,True,TIMEOUT,0,True,0.8263888888888888,2.8715805038229005,2.3192190056679616,2.3192190056679616,diagnostic_only,episode_final_frame,0.8500000009999988,0.8497784840298046,0.4554619787632781,0.8878164920314899,2.3466137948407493,VALID,True,1.1816777984029638,1,VALID,0,True,ENABLED_PR5,0,1.3877787807814457e-16,392,True,False,107,concave,1
11,0.3330391424935774,VALID,0,True,bootstrap_estimated_pr6,alpha_shape,VALID,True,square_concave.yaml,0.975,True,square,86,True,0.0037102832596186135,CONVERGED,analytic_truth_safety_offset,valid,True,none,0,True,0.8875,2.079489455211195,1.395959743015678,1.395959743015678,converged_pr5_safety_filtered_episode,episode_final_frame,0.8500000011169092,1.7577145262706482,0.734550270321197,1.7577145262706482,2.439531034712548,VALID,True,1.203149222181762,1,VALID,0,True,ENABLED_PR5,0,1.1102230246251565e-16,65,True,True,116,concave,1
10,0.4816222719709919,VALID,0,True,bootstrap_estimated_pr6,alpha_shape,VALID,True,square_concave.yaml,0.8569444444444444,True,square,400,False,1.0188335258296786,TIMEOUT,analytic_truth_safety_offset,valid,True,TIMEOUT,0,True,0.8402777777777778,2.345661763762185,2.2945380642734734,2.2945380642734734,diagnostic_only,episode_final_frame,0.850000000999999,1.3767146532199541,0.3704334813888568,1.3767146532199541,2.4063145836911417,VALID,True,2.2035043825233065,2,VALID,0,True,ENABLED_PR5,0,1.942890293094024e-16,379,True,False,109,concave,1
11,0.2747010468705407,VALID,0,True,bootstrap_estimated_pr6,alpha_shape,VALID,True,square_concave.yaml,0.9791666666666666,True,square,87,True,0.001602995363917827,CONVERGED,analytic_truth_safety_offset,valid,True,none,0,True,0.8541666666666666,2.1386583956803675,1.3196295566601053,1.3196295566601053,converged_pr5_safety_filtered_episode,episode_final_frame,0.8500000010003853,1.3971419576359938,0.8647865623307602,1.68943430135785,2.3978406810334505,VALID,True,1.0257196969614977,1,VALID,0,True,ENABLED_PR5,0,8.673617379884035e-19,49,True,True,117,concave,1
10,0.30476979339373667,VALID,0,True,bootstrap_estimated_pr6,alpha_shape,VALID,True,square_concave.yaml,0.9055555555555556,True,square,112,True,0.006874064825662032,CONVERGED,analytic_truth_safety_offset,valid,True,none,0,True,0.8513888888888889,2.5827338284358214,2.136873986195809,2.136873986195809,converged_pr5_safety_filtered_episode,episode_final_frame,0.8500000010000167,1.6084614697517057,1.060123025279296,2.1792826046544054,2.4046059376394666,VALID,True,1.67631904387445,2,VALID,0,True,ENABLED_PR5,0,1.942890293094024e-16,79,True,True,119,concave,1
