scenario,seed,method,initial_layout,status,success,failure_reason,active_count,reserve_count,assignment_switch_count,plan_h_final,plan_max_arc_gap_m,boundary_runtime_ms,planning_runtime_ms,method_runtime_excluding_shared_estimator_ms,total_runtime_ms,boundary_status,curve_chamfer_m,curve_hausdorff_m,curve_hausdorff95_m,boundary_length_relative_error,confidence_mean,uncertainty_mean,coverage_ratio,max_truth_boundary_distance_m,episode_status,tracking_rmse_initial,tracking_rmse_final,convergence_time_s,path_length_m,control_energy_m2_per_s,trajectory_crossing_count,min_guide_guide_clearance_m,min_guide_crowd_clearance_m,safety_projection_count,safety_infeasible_count,control_runtime_ms,trace_memory_bytes
c_shape,5,abcg_v2,opposed_sides,TIMEOUT,False,,9,7,0,7.591191586044486,2.16313137367405,12188.096800000494,0.5113999995955965,8447.018300001218,20635.115100001713,VALID,0.4371940491402878,1.868638849808647,1.7552040407175342,0.3710433191436621,0.41436833926146327,0.4227287813722965,0.6025806451612903,2.7383799552120927,TIMEOUT,2.4242298383512395,0.05416376941609463,,18.895622523787452,12.889307669356269,0,1.1042372800440328,0.6000000010000008,143,0,8369.144100000995,135708
c_shape,5,endpoint_abcg,opposed_sides,CONVERGED,True,,8,8,0,10.166709498207869,3.0319300401496916,12188.096800000494,14.746100001502782,25503.284400001576,25503.284400001576,VALID,0.4371940491402878,1.868638849808647,1.7552040407175342,0.3710433191436621,0.41436833926146327,0.4227287813722965,0.4593548387096774,2.644270237373527,CONVERGED,2.417388279817559,0.010957730665850275,7.2,15.946358529474129,10.806315052676478,0,0.54005389845777,0.6040261364712609,5,0,25456.48590000019,62524
c_shape,5,fixed_m_periodic,opposed_sides,TIMEOUT,False,,8,8,0,9.607601851087555,2.433522795383306,12188.096800000494,0.6678999998257495,19202.756599999702,31390.853400000196,VALID,0.4371940491402878,1.868638849808647,1.7552040407175342,0.3710433191436621,0.41436833926146327,0.4227287813722965,0.4864516129032258,2.7990184137582554,TIMEOUT,2.4125982225644518,0.14988004886530445,,16.31354441765459,11.101796448256508,0,0.852764540082038,0.6000000009999997,146,0,19146.025500000178,135708
c_shape,5,uniform_angular,opposed_sides,CONVERGED,True,,8,8,0,10.187788732689352,3.0319300401496907,12188.096800000494,1.7970999997487525,3588.5574000003544,3588.5574000003544,VALID,0.4371940491402878,1.868638849808647,1.7552040407175342,0.3710433191436621,0.41436833926146327,0.4227287813722965,0.14580645161290323,3.8798509219153425,CONVERGED,2.1668854817576704,0.013125896936228409,6.6000000000000005,13.28783829915703,8.727662306425632,0,0.9499762571958641,0.6688916099315059,0,0,3552.5922999986506,56316
c_shape,5,uniform_arc,opposed_sides,TIMEOUT,False,,8,8,0,9.607601851087555,2.433522795383306,12188.096800000494,0.3636999990703771,30000.82190000103,42188.91870000152,VALID,0.4371940491402878,1.868638849808647,1.7552040407175342,0.3710433191436621,0.41436833926146327,0.4227287813722965,0.4864516129032258,2.7990184137582554,TIMEOUT,2.4125982225644513,0.1498800488653045,,16.313544417654594,11.101796448256506,0,0.8527645400820363,0.6000000009999997,146,0,29942.131300000256,135708
c_shape,6,abcg_v2,balanced_perimeter,CONVERGED,True,,9,7,0,7.869024376206186,2.1892055597638933,15227.311399999962,28.173099999548867,7176.905099999203,22404.216499999166,VALID,0.43838854629926316,1.907421880302919,1.6711890839003252,0.36346193331629845,0.3754446210041585,0.3256618605845414,0.5948387096774194,2.8776809398858454,CONVERGED,1.200855071890799,0.02744830302400062,3.4000000000000004,10.371419695777984,6.203502134948238,0,1.680851653180611,0.6000056966480303,6,0,7130.3463999993255,29996
c_shape,6,endpoint_abcg,balanced_perimeter,CONVERGED,True,,8,8,0,10.316664662186836,3.031207698134619,15227.311399999962,349.1738000011537,9715.729899999133,9715.729899999133,VALID,0.43838854629926316,1.907421880302919,1.6711890839003252,0.36346193331629845,0.3754446210041585,0.3256618605845414,0.4503225806451613,2.8764636374148123,CONVERGED,1.207507312005031,0.014462409275716483,3.8000000000000003,9.263836485382264,5.490905673689237,0,1.2783220120853225,0.8056349493128375,0,0,9347.97719999915,32796
c_shape,6,fixed_m_periodic,balanced_perimeter,CONVERGED,True,,8,8,0,9.959233976135954,2.4628562547343797,15227.311399999962,0.5457999995996943,7211.686500000724,22438.997900000686,VALID,0.43838854629926316,1.907421880302919,1.6711890839003252,0.36346193331629845,0.3754446210041585,0.3256618605845414,0.5380645161290323,2.8864126742846583,CONVERGED,1.1551531211881911,0.01621617382662638,3.6,8.937120933612542,5.2429361494069795,0,1.680851653180611,0.6000061539316056,11,0,6455.801899999642,31708
c_shape,6,uniform_angular,balanced_perimeter,CONVERGED,True,,8,8,0,10.315395736162301,2.7121332035941332,15227.311399999962,0.833500000226195,2146.23439999923,2146.23439999923,VALID,0.43838854629926316,1.907421880302919,1.6711890839003252,0.36346193331629845,0.3754446210041585,0.3256618605845414,0.19870967741935483,3.8345680206846757,CONVERGED,1.0268916728300925,0.011978031260882972,3.8000000000000003,7.514819811732641,4.155664549770059,0,0.9617671254071791,0.6809343478578158,0,0,2124.7249000007287,32796
c_shape,6,uniform_arc,balanced_perimeter,CONVERGED,True,,8,8,0,9.959233976135955,2.4628562547343797,15227.311399999962,0.3895999998348998,2013.0849999986822,17240.396399998644,VALID,0.43838854629926316,1.907421880302919,1.6711890839003252,0.36346193331629845,0.3754446210041585,0.3256618605845414,0.5380645161290323,2.886412674284658,CONVERGED,1.1551531211881911,0.01621617382662638,3.6,8.937120933612542,5.2429361494069795,0,1.680851653180611,0.6000061539316056,11,0,1991.5760999992926,31708
c_shape,7,abcg_v2,one_sided,TIMEOUT,False,,9,7,0,7.528772873718504,2.1571862533320463,15736.686800000825,0.7497000005969312,22896.205299999565,38632.89210000039,VALID,0.4314865199248641,1.8855551869572327,1.8657301597700078,0.372771934984154,0.3567407043023556,0.3424531574380018,0.5019354838709678,2.4444777546623064,TIMEOUT,5.107495524160653,3.0962347808749775,,26.58625047893335,18.7147036287418,0,0.350001022867524,0.600000000910452,149,0,22827.184300000226,135708
c_shape,7,endpoint_abcg,one_sided,TIMEOUT,False,,8,8,0,9.72917528958726,2.7164567634551675,15736.686800000825,16.59010000003036,23028.18909999951,23028.18909999951,VALID,0.4314865199248641,1.8855551869572327,1.8657301597700078,0.372771934984154,0.3567407043023556,0.3424531574380018,0.4309677419354839,3.6858797382037682,TIMEOUT,5.171033803006651,3.369687852417179,,22.602789528981972,15.518507195600794,0,0.35000000090439815,0.6000000009999995,148,0,21264.890800001012,135708
c_shape,7,fixed_m_periodic,one_sided,TIMEOUT,False,,8,8,0,9.528603168299982,2.4268345349985534,15736.686800000825,0.550900000234833,30467.371400000047,46204.05820000087,VALID,0.4314865199248641,1.8855551869572327,1.8657301597700078,0.372771934984154,0.3567407043023556,0.3424531574380018,0.47096774193548385,3.3074139791771473,TIMEOUT,5.142173651878328,3.2962735200042363,,22.920200457615604,15.874575598779604,0,0.3500026803377103,0.6000000009999996,148,0,30291.039900001124,135708
c_shape,7,uniform_angular,one_sided,TIMEOUT,False,,8,8,0,9.906145886019399,3.0360399120969523,15736.686800000825,1.7373000009683892,27717.624299999443,27717.624299999443,VALID,0.4314865199248641,1.8855551869572327,1.8657301597700078,0.372771934984154,0.3567407043023556,0.3424531574380018,0.24129032258064517,3.408524813068589,TIMEOUT,5.120355138702708,2.516207700244288,,25.951179369838705,18.564637625848814,0,0.39168771995267676,0.6000000009999998,148,0,27649.8047999994,135708
c_shape,7,uniform_arc,one_sided,TIMEOUT,False,,8,8,0,9.528603168299988,2.4268345349985516,15736.686800000825,0.5323999994288897,8574.59849999941,24311.285300000236,VALID,0.4314865199248641,1.8855551869572327,1.8657301597700078,0.372771934984154,0.3567407043023556,0.3424531574380018,0.47096774193548385,3.3074139791771473,TIMEOUT,5.142173651878329,3.2962735200042363,,22.920200457615604,15.874575598779607,0,0.3500026803377099,0.6000000009999996,148,0,8520.422200001121,135708
c_shape,8,abcg_v2,opposed_sides,BOUNDARY_INVALID,False,multiple_significant_components,0,16,0,,,0.0,0.0,0.5163000005268259,0.5163000005268259,BOUNDARY_INVALID,,,,,,,0.0,,BOUNDARY_INVALID,,,,0.0,0.0,0,1.242857142857142,1.4926408366419026,0,0,0.0,280
c_shape,8,endpoint_abcg,opposed_sides,BOUNDARY_INVALID,False,multiple_significant_components,0,16,0,,,0.0,0.0,0.1984999998967396,0.1984999998967396,BOUNDARY_INVALID,,,,,,,0.0,,BOUNDARY_INVALID,,,,0.0,0.0,0,1.242857142857142,1.4926408366419026,0,0,0.0,280
c_shape,8,fixed_m_periodic,opposed_sides,BOUNDARY_INVALID,False,multiple_significant_components,0,16,0,,,0.0,0.0,0.8891999987099553,0.8891999987099553,BOUNDARY_INVALID,,,,,,,0.0,,BOUNDARY_INVALID,,,,0.0,0.0,0,1.242857142857142,1.4926408366419026,0,0,0.0,280
c_shape,8,uniform_angular,opposed_sides,BOUNDARY_INVALID,False,multiple_significant_components,0,16,0,,,0.0,0.0,0.31990000024961773,0.31990000024961773,BOUNDARY_INVALID,,,,,,,0.0,,BOUNDARY_INVALID,,,,0.0,0.0,0,1.242857142857142,1.4926408366419026,0,0,0.0,280
c_shape,8,uniform_arc,opposed_sides,BOUNDARY_INVALID,False,multiple_significant_components,0,16,0,,,0.0,0.0,0.15530000018770806,0.15530000018770806,BOUNDARY_INVALID,,,,,,,0.0,,BOUNDARY_INVALID,,,,0.0,0.0,0,1.242857142857142,1.4926408366419026,0,0,0.0,280
c_shape,9,abcg_v2,balanced_perimeter,CONVERGED,True,,9,7,0,7.766516772465139,2.179657922408925,11761.70970000021,0.5898999988858122,2044.5987999992212,13806.308499999432,VALID,0.42865577553912965,1.8973139039341205,1.7873877303297736,0.3662380246688085,0.35437776834834683,0.3712298489799867,0.5767741935483871,2.8625163557110547,CONVERGED,1.1682522671540938,0.048235752437418566,3.8000000000000003,10.101162814433787,5.986832494463859,0,1.493940364368176,0.6000002652520467,19,0,2022.8506999992533,33420
c_shape,9,endpoint_abcg,balanced_perimeter,CONVERGED,True,,8,8,0,10.348998258569189,2.9505125535047645,11761.70970000021,20.42269999947166,1768.5676000000967,1768.5676000000967,VALID,0.42865577553912965,1.8973139039341205,1.7873877303297736,0.3662380246688085,0.35437776834834683,0.3712298489799867,0.4374193548387097,2.891974770387213,CONVERGED,1.1978296807951048,0.018848553451551574,3.5,9.333014293605359,5.577872162988694,0,1.2083410877205183,0.8079548122783592,0,0,1727.9906999992818,30276
c_shape,9,fixed_m_periodic,balanced_perimeter,CONVERGED,True,,8,8,0,9.829497790151198,2.452115162710042,11761.70970000021,0.5057999987911899,1894.6194000000105,13656.329100000221,VALID,0.42865577553912965,1.8973139039341205,1.7873877303297736,0.3662380246688085,0.35437776834834683,0.3712298489799867,0.512258064516129,2.902449063231142,CONVERGED,1.1326979214324504,0.016131607465214835,3.7,8.678200045631234,5.024685763898038,0,1.4947016229729648,0.600002556047299,4,0,1873.5797999997885,32564
c_shape,9,uniform_angular,balanced_perimeter,CONVERGED,True,,8,8,0,9.985412901909257,2.7910253884504526,11761.70970000021,11.449800000264077,12620.309900001303,12620.309900001303,VALID,0.42865577553912965,1.8973139039341205,1.7873877303297736,0.3662380246688085,0.35437776834834683,0.3712298489799867,0.20387096774193547,3.825096733885169,CONVERGED,1.0054216072506803,0.013422169977856911,3.6,7.704820879546626,4.238210317793539,0,1.024156814580939,0.6770648317963164,0,0,12588.720700001431,31116
c_shape,9,uniform_arc,balanced_perimeter,CONVERGED,True,,8,8,0,9.829497790151198,2.452115162710042,11761.70970000021,0.3952999995817663,1944.402999999511,13706.112699999721,VALID,0.42865577553912965,1.8973139039341205,1.7873877303297736,0.3662380246688085,0.35437776834834683,0.3712298489799867,0.512258064516129,2.902449063231142,CONVERGED,1.1326979214324506,0.016131607465214835,3.7,8.678200045631236,5.024685763898038,0,1.4947016229729648,0.600002556047299,4,0,1923.0136000005587,32564
c_shape,10,abcg_v2,one_sided,BOUNDARY_INVALID,False,multiple_significant_components,0,16,0,,,0.0,0.0,0.2829000004567206,0.2829000004567206,BOUNDARY_INVALID,,,,,,,0.0,,BOUNDARY_INVALID,,,,0.0,0.0,0,0.5933333333333319,1.4882538711904412,0,0,0.0,280
c_shape,10,endpoint_abcg,one_sided,BOUNDARY_INVALID,False,multiple_significant_components,0,16,0,,,0.0,0.0,0.21460000061779283,0.21460000061779283,BOUNDARY_INVALID,,,,,,,0.0,,BOUNDARY_INVALID,,,,0.0,0.0,0,0.5933333333333319,1.4882538711904412,0,0,0.0,280
c_shape,10,fixed_m_periodic,one_sided,BOUNDARY_INVALID,False,multiple_significant_components,0,16,0,,,0.0,0.0,0.32329999885405414,0.32329999885405414,BOUNDARY_INVALID,,,,,,,0.0,,BOUNDARY_INVALID,,,,0.0,0.0,0,0.5933333333333319,1.4882538711904412,0,0,0.0,280
c_shape,10,uniform_angular,one_sided,BOUNDARY_INVALID,False,multiple_significant_components,0,16,0,,,0.0,0.0,0.6452000015997328,0.6452000015997328,BOUNDARY_INVALID,,,,,,,0.0,,BOUNDARY_INVALID,,,,0.0,0.0,0,0.5933333333333319,1.4882538711904412,0,0,0.0,280
c_shape,10,uniform_arc,one_sided,BOUNDARY_INVALID,False,multiple_significant_components,0,16,0,,,0.0,0.0,0.5240999998932239,0.5240999998932239,BOUNDARY_INVALID,,,,,,,0.0,,BOUNDARY_INVALID,,,,0.0,0.0,0,0.5933333333333319,1.4882538711904412,0,0,0.0,280
c_shape,11,abcg_v2,opposed_sides,TIMEOUT,False,,9,7,0,7.318855551492423,2.1369480813368327,11259.976199999073,0.5974000014248304,30940.05190000098,42200.028100000054,VALID,0.46710109065990213,1.817066613168169,1.6858603844658568,0.37865642893566553,0.3472469560499548,0.3498612837058108,0.5703225806451613,2.8080222004692192,TIMEOUT,2.418179018112426,0.06759157072137523,,18.690236363226166,12.778075921383412,0,1.1034672639038139,0.6000000010000017,146,0,30877.498800000467,135708
c_shape,11,endpoint_abcg,opposed_sides,CONVERGED,True,,8,8,0,9.655860007258836,2.7931064133655656,11259.976199999073,20.420900000317488,3661.9580000005953,3661.9580000005953,VALID,0.46710109065990213,1.817066613168169,1.6858603844658568,0.37865642893566553,0.3472469560499548,0.3498612837058108,0.472258064516129,2.664482604808153,CONVERGED,2.345763442057832,0.01013723601002377,7.300000000000001,15.241071300103924,10.252143829472377,0,0.9132407241660535,0.8006531822762739,0,0,3606.1611999994057,62196
